Bedrooms,Bathrooms,SqftLiving,HouseAge,Garage,Floors,Neighborhood,DistanceToCity,Price
6,5,2483,4,0,2,2,23.2,483000
3,2,593,5,1,1,1,13.1,125000
4,3,1659,55,1,3,3,8.4,357000
2,2,500,40,1,3,1,23.5,100000
3,2,1329,6,0,2,1,44.4,179000
2,1,1094,21,1,1,1,10.2,193000
4,4,1414,28,1,2,3,28.9,310000
5,4,1947,3,1,3,1,48.1,299000
4,3,1480,23,1,1,1,32.2,231000
2,2,1047,8,0,3,0,22.6,152000
3,3,1219,19,2,3,1,36.1,220000
3,3,1545,53,2,2,2,41.4,252000
3,2,1282,11,1,2,1,29.9,177000
4,3,1648,50,2,2,2,43.7,244000
4,3,1613,10,0,2,3,26.2,401000
4,3,1763,58,2,1,0,41.7,175000
3,2,852,28,0,1,2,47.6,136000
3,2,1217,20,1,2,1,25.6,195000
2,2,785,44,1,1,0,30.6,53000
3,2,1345,52,1,2,2,30.9,213000
3,2,1162,28,1,3,2,39.3,182000
4,3,1392,29,1,1,1,41.3,204000
4,3,1601,8,1,1,0,2.3,251000
2,2,583,19,2,2,3,36.9,223000
3,2,814,53,1,1,2,39.4,80000
2,2,945,48,1,2,1,35.3,128000
2,1,915,59,1,1,1,36.0,50000
4,4,1693,21,2,2,0,3.0,273000
1,1,660,18,1,1,1,22.7,88000
3,3,1066,9,1,1,1,41.1,161000
2,2,513,4,1,1,1,46.8,77000
5,5,1985,41,1,1,1,12.2,354000
3,3,1130,25,1,2,2,29.4,236000
2,2,631,34,1,2,1,40.4,50000
3,2,1184,9,1,1,1,37.9,151000
4,3,1477,9,1,1,1,31.3,299000
6,5,2032,18,0,2,1,1.9,394000
2,2,711,11,1,2,1,36.5,140000
5,4,1772,13,1,2,2,38.9,332000
5,4,2046,38,2,1,1,36.4,274000
5,4,1868,9,1,3,0,38.5,257000
4,3,1822,16,2,3,0,22.1,281000
4,4,1920,4,0,1,1,49.7,256000
3,3,1335,34,0,2,0,38.8,150000
4,4,1289,7,2,2,1,29.4,253000
3,2,1501,15,1,3,1,46.8,186000
4,3,1915,57,0,2,2,45.5,257000
3,2,1203,38,1,3,3,40.9,267000
4,4,1864,11,1,1,1,28.6,306000
4,4,1489,32,2,1,2,26.8,285000
2,2,500,27,0,2,2,17.1,107000
4,3,1447,30,1,2,3,13.3,379000
3,3,1545,52,2,2,1,26.1,233000
4,3,1301,17,2,3,2,29.3,291000
3,3,1199,36,2,2,3,13.0,325000
3,2,1206,19,1,2,1,46.2,152000
5,4,1897,7,2,2,1,28.3,381000
3,2,1111,43,2,2,3,26.8,242000
4,3,1614,45,2,2,2,22.3,287000
3,2,1087,59,2,2,1,3.8,168000
3,2,915,58,2,2,2,44.2,139000
3,2,1243,21,0,1,1,16.5,194000
3,2,1414,28,0,1,0,32.5,125000
3,2,1373,3,2,3,1,30.8,239000
1,1,500,14,1,1,1,29.6,104000
3,2,949,2,0,1,2,26.8,206000
1,1,500,29,1,2,1,9.9,125000
6,5,2713,18,2,1,2,14.7,580000
6,5,2529,37,0,2,1,26.7,355000
3,2,1340,45,1,1,1,39.7,144000
4,3,1777,45,0,1,1,22.2,227000
3,2,1284,24,0,2,1,11.0,255000
4,3,1624,56,1,2,2,5.3,298000
4,3,1732,46,0,1,1,33.5,205000
5,4,1890,12,2,2,2,21.7,408000
3,3,917,53,2,2,1,7.1,174000
4,3,1744,45,2,2,0,34.0,207000
3,2,1447,32,1,2,0,11.2,188000
6,5,2176,18,1,1,2,25.9,425000
1,1,564,13,0,2,1,16.0,110000
4,3,1936,4,1,1,2,46.7,314000
4,4,1599,23,1,1,2,12.2,333000
4,4,1436,54,2,2,1,21.6,239000
2,1,824,10,0,2,1,48.0,97000
5,5,1889,55,1,2,1,16.6,321000
2,2,676,5,2,1,3,32.6,276000
4,4,1686,50,1,2,1,16.5,249000
2,1,500,40,2,3,0,6.4,78000
3,2,911,14,2,2,1,31.7,169000
3,2,1203,34,1,1,2,45.9,152000
3,3,1195,28,1,2,2,23.2,261000
2,1,868,8,2,1,3,31.7,262000
2,2,1175,16,0,2,2,30.8,194000
3,3,1220,31,1,2,1,21.3,195000
4,3,1719,7,2,1,1,31.1,282000
5,5,1804,3,1,1,2,13.7,379000
2,1,953,29,1,1,3,19.5,234000
3,2,1094,36,1,2,1,22.7,142000
2,2,814,39,2,1,1,43.3,86000
1,1,500,4,0,2,2,18.1,163000
4,3,1806,9,1,1,1,32.1,290000
4,3,1338,55,1,1,1,11.5,207000
2,2,500,17,1,2,3,13.4,263000
2,1,757,49,2,2,2,32.8,114000
1,1,500,20,2,2,1,38.4,58000
4,3,1630,14,1,1,1,23.6,283000
6,5,2646,46,0,1,1,17.4,379000
2,1,887,29,0,2,3,45.6,192000
2,2,687,57,1,2,3,7.7,218000
5,5,1534,13,1,2,2,36.3,365000
5,4,1952,36,0,1,1,34.8,257000
3,2,1405,45,1,1,0,34.8,75000
2,1,721,53,0,2,2,46.8,68000
1,1,500,17,2,3,1,36.7,90000
3,3,1284,47,2,3,2,15.8,283000
3,2,996,50,1,2,2,18.3,204000
1,1,524,43,0,1,1,20.2,50000
3,3,1527,4,2,2,3,2.5,412000
1,1,500,20,2,3,0,45.8,50000
4,3,1374,11,1,1,2,4.6,285000
3,2,1186,42,2,2,1,35.3,158000
1,1,500,22,2,2,2,36.8,115000
3,2,1267,45,1,1,2,42.3,190000
3,3,1290,54,1,2,0,28.1,73000
6,5,2735,8,1,3,1,36.5,446000
3,2,1161,28,1,3,0,15.8,190000
3,3,1281,45,1,3,0,37.5,130000
4,4,1427,41,2,2,2,17.8,324000
3,2,1128,30,2,2,1,45.2,155000
5,4,1694,33,1,2,1,9.0,276000
3,3,1161,33,1,2,1,16.5,205000
3,2,1138,47,1,1,1,25.4,146000
2,1,859,54,0,2,2,39.0,70000
3,3,1075,36,1,1,1,37.7,132000
4,3,1616,27,2,1,2,11.3,281000
4,3,1533,20,1,1,2,8.1,324000
2,1,733,33,1,3,0,15.9,71000
2,1,816,25,0,1,2,24.7,177000
4,4,1608,44,1,2,1,27.4,225000
5,4,2152,43,1,3,0,22.0,277000
2,2,775,19,1,2,1,33.5,121000
3,2,1130,47,1,1,1,22.0,132000
3,2,1163,21,0,2,2,47.4,196000
5,4,1857,42,0,1,0,13.8,190000
2,2,728,33,1,1,0,31.7,62000
2,2,1206,56,0,3,1,31.0,119000
4,4,1417,3,2,1,1,14.8,332000
2,1,744,14,0,2,2,21.2,119000
3,3,1122,15,1,2,1,18.9,171000
3,2,1150,33,1,1,2,9.5,237000
3,3,1133,42,1,2,3,24.4,279000
3,2,1255,22,2,1,1,19.9,205000
3,3,857,1,1,1,2,9.7,279000
2,1,1007,31,2,2,1,23.0,176000
3,2,1326,47,1,1,0,21.7,132000
4,3,1351,35,1,2,1,7.4,250000
4,3,1146,53,2,1,0,7.4,153000
2,1,604,20,1,2,3,32.7,178000
2,1,751,32,1,2,1,35.6,83000
3,3,1716,55,2,2,2,47.1,219000
3,3,1308,54,2,3,1,5.3,220000
3,2,838,12,1,2,2,6.8,262000
4,3,1462,51,1,3,1,3.5,246000
2,1,789,16,0,1,2,27.1,140000
1,1,500,59,1,3,0,31.5,50000
3,3,937,8,1,2,2,20.8,261000
4,4,1573,56,2,2,2,40.1,250000
2,2,656,14,1,3,2,34.6,170000
4,4,1379,18,2,2,0,49.3,178000
3,3,1251,55,0,3,1,7.8,211000
5,5,2154,30,1,2,2,3.9,445000
5,4,2168,33,2,2,0,14.5,296000
3,3,1314,34,1,2,0,1.9,193000
2,1,700,56,0,1,1,46.7,50000
3,3,1342,44,1,2,1,15.9,187000
2,1,861,49,2,3,1,28.1,122000
4,3,1626,34,1,2,1,16.6,275000
4,4,1477,49,1,2,1,13.0,257000
4,3,1500,53,1,2,0,8.5,167000
4,4,1614,7,1,1,1,16.7,308000
3,2,1687,6,2,1,1,31.2,269000
2,2,860,6,0,1,2,48.6,153000
4,3,1477,22,1,1,0,28.3,183000
3,2,1033,8,1,2,2,27.1,241000
4,4,1501,37,2,2,1,2.7,297000
3,2,1635,15,2,1,1,42.2,250000
2,2,720,26,2,1,1,3.2,154000
6,5,2581,39,1,1,0,45.4,290000
2,1,724,3,0,1,2,27.4,187000
6,5,2452,57,1,2,1,9.3,367000
6,5,2558,10,2,1,2,23.1,478000
4,3,1485,3,2,1,3,49.8,347000
4,3,1471,30,2,3,1,15.9,249000
3,3,1531,46,0,1,1,14.2,220000
5,5,2196,22,1,2,1,6.8,392000
3,3,1358,3,1,2,3,30.3,351000
3,2,1357,1,2,1,2,5.4,314000
4,4,1691,33,1,2,2,38.5,315000
3,2,1603,19,2,2,1,46.0,195000
3,3,1208,36,1,1,2,46.7,197000
3,3,1315,34,0,1,2,6.3,241000
3,2,909,57,1,2,1,28.4,136000
5,4,1835,31,0,2,1,5.8,319000
2,1,559,43,1,2,1,29.0,97000
5,4,2254,24,0,1,0,40.9,234000
4,3,1089,12,1,1,2,27.4,242000
4,4,1519,13,1,2,0,43.7,215000
3,3,601,16,2,2,1,40.3,99000
4,3,1433,16,2,2,1,14.6,273000
1,1,500,51,1,1,1,31.9,50000
4,3,1876,55,0,3,1,1.4,268000
1,1,500,52,0,2,3,20.4,142000
5,5,1833,53,2,2,1,12.7,319000
6,5,2613,20,1,1,0,46.9,292000
3,2,1203,41,0,2,2,20.9,228000
2,1,807,48,2,3,1,33.0,71000
4,3,1359,27,1,1,0,36.9,157000
3,3,1001,39,2,2,0,38.9,96000
5,4,1834,13,1,2,0,37.1,240000
2,1,809,4,1,1,1,15.2,142000
2,2,815,32,1,2,1,34.6,112000
6,5,2708,45,2,1,0,27.9,332000
4,4,1677,40,2,2,2,30.3,335000
4,4,1058,34,1,3,0,1.0,224000
3,2,1252,39,1,3,3,13.7,340000
4,3,1309,43,1,2,1,46.6,158000
3,2,1006,17,2,2,0,15.2,155000
4,3,1437,24,1,2,3,22.5,339000
4,4,1467,29,2,2,1,10.1,285000
3,2,924,46,1,1,1,7.8,154000
3,2,1240,28,1,1,1,11.2,216000
3,2,917,45,1,2,2,28.1,194000
4,3,1671,47,2,1,1,46.0,196000
2,2,1247,22,2,3,0,17.0,155000
4,4,1334,28,1,2,0,16.8,191000
2,1,743,53,1,1,2,28.6,136000
4,4,1095,25,1,1,1,18.5,181000
4,3,1539,41,0,3,0,45.6,145000
2,2,928,3,2,3,1,19.5,210000
2,2,944,57,1,1,2,25.0,125000
2,2,815,13,2,2,1,27.1,172000
4,3,1777,31,2,2,1,39.3,287000
4,4,2109,13,2,2,2,28.6,413000
1,1,742,41,2,2,0,12.7,67000
4,3,1495,18,1,1,2,7.1,305000
3,3,909,37,2,2,3,47.0,218000
3,2,1118,43,0,1,2,40.3,120000
5,4,1810,34,1,1,0,2.1,269000
3,2,1290,17,2,1,1,41.3,184000
3,2,963,55,1,1,0,29.9,50000
1,1,500,52,2,2,3,26.4,177000
2,2,967,21,2,1,3,1.6,287000
3,2,1179,36,2,2,1,39.3,153000
1,1,500,54,1,2,2,10.7,123000
4,3,1834,59,1,3,2,36.7,297000
3,2,824,50,1,2,1,1.8,137000
3,3,1134,56,2,3,0,40.0,50000
2,1,791,52,1,1,0,2.1,87000
3,3,1203,40,1,2,1,12.6,179000
4,4,1636,19,1,1,2,14.1,352000
6,5,2522,12,0,2,3,8.7,554000
2,1,792,28,0,1,0,24.6,50000
5,5,1926,11,0,2,1,14.9,323000
3,2,1118,48,1,1,1,49.7,77000
3,2,1077,37,2,1,2,29.4,151000
3,2,1357,28,0,2,2,28.8,205000
2,1,670,35,0,3,1,11.8,115000
2,1,969,44,1,1,1,21.0,109000
4,4,1603,15,2,3,0,7.1,302000
3,2,1095,16,0,1,1,38.4,148000
5,4,2123,45,1,2,3,17.2,392000
3,2,1054,7,1,3,0,37.8,108000
2,1,927,47,1,1,1,19.2,121000
4,3,1642,3,1,2,1,49.4,277000
3,2,1080,31,1,1,1,9.4,168000
3,2,1305,12,2,1,1,1.1,280000
4,3,1709,8,1,2,1,30.1,302000
5,4,2231,25,0,2,2,47.7,348000
4,4,1793,44,1,3,1,32.7,254000
4,3,1698,50,1,1,1,5.2,249000
4,3,1374,35,2,2,0,27.5,215000
5,4,2489,12,1,2,2,45.6,414000
3,2,919,55,2,3,1,1.3,191000
1,1,589,21,2,1,2,9.2,187000
3,3,1286,26,1,3,1,40.9,172000
2,1,565,55,2,2,0,44.8,50000
4,3,1575,2,1,2,0,35.7,211000
4,4,1584,14,1,1,3,49.6,318000
3,2,1461,46,0,3,1,5.4,230000
1,1,500,4,1,2,0,27.7,50000
4,3,1547,17,1,2,0,34.6,170000
3,3,732,47,1,2,1,35.4,102000
4,3,1946,48,1,1,0,39.9,164000
3,2,985,5,1,1,1,46.0,135000
3,2,1265,24,1,2,1,18.7,173000
2,2,779,49,1,1,1,3.1,148000
2,1,780,55,0,2,0,18.8,50000
4,3,1761,7,1,2,1,33.9,300000
5,4,2334,23,1,1,1,11.5,393000
4,3,1650,47,1,2,0,40.7,119000
2,2,931,17,0,2,1,11.8,177000
3,2,1265,12,1,2,1,1.5,252000
4,3,1803,11,1,2,1,25.9,282000
4,3,1507,51,2,1,2,36.6,249000
2,1,1015,11,1,3,1,18.1,225000
1,1,622,34,0,2,2,37.7,118000
4,4,1816,47,0,3,0,22.5,225000
3,2,1067,37,0,1,1,9.4,161000
3,3,1166,50,1,1,1,5.4,185000
1,1,500,29,0,2,1,35.8,50000
3,2,925,53,1,1,1,19.9,109000
5,4,2318,53,1,3,1,45.7,308000
6,5,2397,48,2,1,2,27.5,445000
3,2,1256,36,1,1,0,18.1,117000
3,2,1084,27,1,1,3,18.1,236000
2,1,534,55,2,1,0,7.4,50000
3,2,1079,42,1,2,2,30.1,207000
3,3,1243,22,2,2,1,29.5,259000
4,3,1734,2,1,1,2,40.2,344000
3,2,1232,47,1,1,0,10.9,154000
2,1,869,36,1,1,1,15.2,106000
2,2,732,48,2,1,1,5.8,118000
3,3,1299,30,1,2,3,15.5,298000
2,2,1096,59,2,2,3,22.0,226000
2,2,940,7,0,2,0,48.2,84000
6,5,2561,57,1,3,2,33.0,441000
3,3,1258,57,2,3,1,39.4,164000
3,3,899,12,1,2,0,16.9,146000
5,5,1791,3,2,2,0,8.1,323000
6,5,2490,17,0,3,3,13.6,532000
3,3,1197,41,2,2,1,13.6,219000
4,3,1687,32,1,1,0,29.6,159000
3,2,1535,8,0,2,1,17.7,273000
3,3,1345,23,2,3,1,43.0,202000
3,2,1451,38,1,2,1,49.4,168000
4,3,1618,30,0,1,1,17.8,241000
4,4,1438,15,0,3,1,35.5,245000
3,2,1188,10,1,3,0,33.2,140000
2,1,639,55,2,1,1,10.5,84000
4,3,1911,59,0,3,0,46.0,160000
2,1,958,57,1,3,2,10.8,178000
3,3,1304,38,0,1,0,37.1,73000
4,3,1847,15,2,2,2,18.0,383000
4,3,1195,30,0,1,1,19.0,196000
4,3,1717,46,1,2,1,23.3,271000
5,5,1737,26,0,3,1,43.4,286000
3,2,1198,51,1,2,2,7.9,233000
4,3,1537,45,2,2,2,3.7,317000
4,3,1732,14,1,3,1,20.7,304000
2,2,845,3,0,3,1,3.7,199000
1,1,669,36,1,1,2,34.7,112000
3,2,1079,26,2,3,0,38.3,143000
3,2,1341,14,0,1,2,42.9,237000
4,3,1632,31,0,1,0,37.4,144000
4,3,1272,14,0,2,2,45.9,218000
2,1,616,58,2,2,1,37.7,50000
2,1,770,40,1,2,0,46.9,50000
6,5,2622,10,1,1,2,10.5,488000
2,1,892,9,1,1,1,25.5,145000
3,3,966,46,1,3,1,49.7,110000
3,2,1171,40,2,1,1,34.4,160000
3,2,1603,43,1,1,1,44.1,147000
2,1,822,42,2,2,0,2.5,99000
2,1,734,18,1,2,3,43.7,181000
2,1,898,36,0,1,2,35.2,114000
3,2,1352,36,1,1,0,9.4,176000
3,3,1108,12,2,3,2,2.3,304000
2,1,900,50,1,3,1,13.7,106000
4,4,1534,40,2,1,1,45.9,196000
4,4,1743,3,1,2,1,33.7,275000
1,1,500,18,1,1,2,46.1,50000
3,2,1296,7,2,2,2,22.9,267000
4,3,1448,31,2,1,1,46.9,187000
3,3,1035,1,1,2,1,23.7,233000
3,3,1389,31,1,2,1,11.0,256000
4,3,1584,54,0,2,1,8.4,262000
5,4,2057,13,1,3,0,49.7,263000
4,4,1538,29,1,2,1,17.4,276000
3,2,1379,3,0,2,2,8.8,306000
4,3,1478,29,1,1,2,1.4,320000
3,2,1172,35,1,1,1,15.0,223000
4,3,1757,15,2,2,1,44.6,272000
3,3,1434,21,1,2,2,27.2,288000
2,1,695,19,1,2,2,32.0,131000
4,3,1991,28,2,2,1,46.2,281000
3,3,1262,4,0,2,0,26.1,186000
3,2,991,45,1,3,2,42.1,182000
5,4,2073,13,1,2,2,16.9,431000
1,1,500,15,0,1,0,48.9,50000
3,3,1286,51,2,1,1,4.9,215000
2,2,791,48,0,3,1,36.5,68000
4,4,1614,39,0,1,1,33.4,211000
4,3,1417,32,0,1,2,10.4,305000
3,2,1398,3,2,1,1,20.1,283000
4,4,1368,30,1,2,2,16.3,317000
3,2,978,58,1,2,1,5.6,193000
4,3,1673,20,1,1,1,29.7,201000
3,2,1520,2,1,2,2,49.7,254000
3,2,1129,50,1,1,2,28.4,176000
5,4,2140,25,1,2,3,27.7,423000
3,2,1414,11,0,2,1,3.0,247000
2,1,962,1,1,2,0,7.8,127000
3,3,1137,48,0,2,3,26.1,236000
6,5,2181,49,0,1,2,49.3,326000
3,3,758,48,2,2,3,44.0,207000
2,1,747,10,1,1,0,17.7,77000
3,3,1435,17,1,1,1,27.6,231000
3,3,975,30,1,3,0,28.1,148000
2,1,940,35,1,3,2,34.6,134000
4,4,1409,50,1,3,2,34.7,247000
6,5,2421,19,2,3,1,39.7,406000
3,3,1341,46,1,3,0,2.2,193000
3,2,1068,53,2,2,0,47.2,69000
3,3,1234,57,2,1,1,4.4,174000
2,1,716,34,1,3,1,24.3,89000
5,4,2141,32,2,3,2,46.1,378000
3,2,1247,12,1,1,1,24.9,171000
3,2,1211,43,1,2,1,4.1,222000
4,3,1911,17,0,1,0,12.2,266000
3,3,1332,59,1,3,2,29.4,232000
4,4,1461,6,2,2,1,5.3,326000
2,2,782,51,2,1,3,21.8,214000
4,4,1584,13,2,1,2,17.1,333000
5,5,2016,39,0,3,1,40.9,273000
4,4,2104,22,1,2,1,6.4,372000
6,5,2474,11,1,2,3,34.5,486000
2,1,500,7,1,2,0,20.9,75000
3,3,1091,45,1,1,1,29.8,116000
4,3,1213,45,1,1,3,11.1,304000
3,3,1134,21,1,2,2,30.9,273000
3,3,802,1,1,2,1,34.0,147000
3,2,1025,30,1,1,1,4.4,192000
2,2,500,19,0,2,2,41.4,76000
3,3,1276,51,2,1,1,43.2,124000
2,1,800,55,0,3,1,4.1,127000
4,3,1660,47,0,1,0,30.6,137000
2,1,779,46,2,1,0,30.1,50000
2,2,521,29,2,1,3,1.6,253000
3,2,1302,35,2,1,2,17.8,255000
3,2,1584,59,0,1,2,48.5,142000
5,4,2081,53,1,2,3,28.2,400000
3,2,1114,20,2,2,1,46.7,164000
3,2,914,36,2,1,0,34.1,50000
4,4,1418,39,1,2,1,2.4,253000
3,2,1290,1,1,3,1,4.8,231000
2,1,1014,23,0,1,1,36.4,75000
3,2,1252,31,0,2,0,28.2,109000
5,4,2159,56,1,1,1,7.2,303000
3,2,1341,51,0,1,1,31.1,114000
3,2,1301,35,2,2,1,40.7,198000
2,1,668,52,0,1,1,37.9,50000
2,1,834,47,2,3,1,13.1,128000
3,2,1030,45,0,1,1,13.7,153000
3,3,1203,22,1,2,1,48.4,184000
2,2,866,46,0,2,3,44.5,168000
5,4,2335,7,2,1,3,16.6,520000
4,3,1338,33,1,2,1,41.4,203000
3,2,1296,45,0,2,3,8.9,304000
4,3,1896,36,2,2,3,10.6,396000
2,2,951,44,1,2,1,9.9,150000
3,3,1366,7,2,1,1,5.3,282000
4,3,1717,27,2,2,3,42.9,371000
4,4,1859,2,2,1,2,29.4,370000
4,4,1382,17,0,1,1,13.7,238000
3,3,922,1,0,1,2,42.6,215000
5,5,1998,58,2,3,1,40.3,287000
2,1,500,46,1,2,1,5.9,134000
5,5,2246,30,1,1,1,32.6,317000
6,5,2644,22,2,1,1,36.4,399000
2,2,713,28,1,1,0,36.1,59000
4,3,1525,53,2,1,2,36.4,213000
1,1,500,33,2,1,1,9.3,128000
3,2,1210,26,2,1,0,16.4,137000
3,2,1225,35,1,1,0,42.4,95000
3,3,1311,11,1,2,1,45.0,159000
5,4,1965,7,1,3,3,14.7,480000
4,3,1788,28,1,2,0,2.1,244000
3,2,1289,25,0,2,0,43.1,137000
4,4,1478,41,1,1,1,19.5,210000
6,5,2667,31,1,2,1,17.1,416000
1,1,500,54,1,1,1,18.0,50000
6,5,2381,3,2,2,1,21.4,434000
2,2,993,33,1,3,1,19.5,180000
4,3,1455,51,1,2,1,28.8,179000
3,2,1261,58,1,2,3,4.9,272000
2,1,908,34,2,2,0,48.6,50000
3,2,1027,59,1,1,1,46.9,50000
4,3,1585,21,1,2,2,46.8,276000
3,3,1168,56,0,2,2,44.1,166000
2,2,689,37,1,1,0,33.4,50000
3,2,1660,49,2,2,3,11.8,363000
5,4,1847,19,2,2,2,3.4,386000
3,3,1400,37,1,1,1,5.9,227000
2,1,721,55,2,2,1,16.9,94000
3,2,982,21,2,2,1,25.7,212000
1,1,500,14,2,1,0,49.7,50000
4,3,1729,10,1,2,1,22.3,255000
4,3,1784,53,1,3,1,26.7,224000
3,3,1512,7,1,3,2,35.1,293000
3,2,1789,29,0,2,1,9.9,226000
4,3,1650,40,1,1,1,46.7,207000
3,2,1067,8,2,1,1,26.9,169000
4,3,1690,39,2,1,2,14.5,332000
4,3,1546,13,2,1,2,46.8,259000
4,4,1785,46,0,3,1,31.6,272000
3,3,940,19,1,3,1,24.7,184000
3,2,1673,11,0,2,1,29.4,234000
6,5,2571,2,1,1,2,37.7,474000
3,3,863,49,2,1,0,8.6,93000
4,3,1458,6,1,2,1,43.4,244000
2,1,963,29,2,2,1,48.0,94000
4,4,1835,41,0,2,2,28.8,289000
3,2,945,51,1,2,1,34.4,99000
2,1,942,5,1,2,3,43.1,210000
2,1,500,41,0,2,0,19.4,50000
4,3,1582,30,1,2,1,49.6,205000
4,3,1822,57,0,2,1,34.3,156000
3,3,1089,39,1,1,2,21.8,235000
2,2,500,36,2,2,2,34.2,144000
4,3,1629,27,2,1,2,26.6,273000
2,1,679,50,2,1,2,6.5,121000
3,2,1325,18,2,1,2,40.0,257000
2,1,622,52,2,1,3,28.7,173000
2,1,645,49,1,3,1,40.0,59000
2,1,500,36,1,2,2,8.6,123000
3,3,1233,59,1,3,3,27.4,296000
2,2,767,54,2,1,1,38.6,50000
3,2,962,16,0,1,2,49.4,155000
3,3,1238,54,0,2,1,44.3,114000
3,3,1405,55,2,1,0,43.4,131000
3,2,1156,5,0,2,1,13.1,225000
4,3,1653,9,2,2,0,42.1,227000
2,1,854,34,2,2,1,9.3,159000
3,3,959,34,1,2,2,10.7,214000
2,2,1211,36,1,2,0,6.4,107000
2,2,705,31,2,1,0,43.0,50000
3,2,1331,52,1,2,2,6.3,224000
3,3,1353,20,2,2,1,7.8,284000
5,4,1972,17,2,1,1,13.0,366000
3,2,1321,20,1,1,1,29.1,196000
6,5,2449,28,0,2,0,44.1,271000
1,1,500,21,1,3,0,21.5,71000
2,1,733,57,1,1,2,27.8,109000
1,1,500,19,0,2,1,9.2,80000
2,1,707,3,2,2,1,14.0,222000
3,2,939,30,1,2,3,7.6,281000
4,4,1825,5,2,3,2,21.1,383000
1,1,720,42,1,2,0,29.9,50000
5,5,2195,6,1,2,1,14.9,379000
4,4,1854,3,1,2,2,42.5,375000
3,3,1131,49,2,1,2,49.1,186000
2,1,672,42,1,2,2,6.9,182000
2,1,644,24,1,3,1,1.9,172000
2,2,928,44,2,2,0,39.7,81000
2,1,845,1,1,1,1,10.3,177000
3,3,1184,50,0,1,2,18.3,209000
2,1,1059,51,1,2,2,20.3,157000
3,3,1280,54,2,2,0,45.9,88000
6,5,2232,52,0,1,0,33.3,250000
4,3,1463,36,1,1,3,3.0,297000
5,5,2136,15,1,2,0,1.7,353000
2,1,1008,41,2,2,1,10.8,169000
3,3,1310,38,1,2,2,16.6,260000
3,2,1579,44,1,3,1,24.7,208000
2,2,1127,18,1,1,0,42.1,101000
1,1,500,23,1,3,1,16.4,93000
4,3,1432,47,2,2,1,19.5,206000
4,4,1338,29,1,3,1,17.1,281000
3,2,1122,51,2,1,3,1.4,314000
3,3,1350,41,2,1,1,47.8,143000
3,2,1565,22,2,2,2,7.8,336000
1,1,500,24,1,3,0,15.1,76000
3,2,1433,45,2,2,1,7.3,239000
2,1,750,48,1,2,2,25.0,142000
2,1,924,13,2,1,1,46.7,126000
6,5,2564,33,1,2,1,5.9,433000
3,2,804,50,2,2,0,22.6,85000
4,3,1517,22,1,2,0,2.1,229000
3,2,1389,35,2,2,1,38.8,193000
3,2,1254,17,2,1,2,32.4,247000
2,2,560,22,2,2,0,35.3,50000
2,1,500,5,2,2,3,24.1,207000
2,1,726,25,0,3,1,45.5,69000
4,3,1585,6,1,2,0,21.1,243000
4,3,1423,53,2,2,1,26.2,190000
3,3,1228,17,1,3,0,35.1,125000
3,2,1301,31,1,1,0,26.5,97000
5,5,2134,17,1,1,2,10.3,430000
2,2,500,59,0,2,1,16.5,55000
3,3,937,33,1,1,1,5.5,224000
3,2,1139,39,1,1,3,22.2,256000
4,4,1714,54,1,3,1,30.9,205000
6,5,2497,48,0,2,0,6.8,338000
2,1,894,37,1,1,1,31.9,116000
5,5,1923,48,1,1,1,44.8,231000
4,4,1534,4,1,1,1,17.5,320000
2,2,654,43,1,2,1,11.9,119000
3,3,1353,14,2,1,1,44.8,215000
3,2,1015,13,1,3,2,34.9,263000
6,5,2570,27,2,2,2,6.2,477000
2,1,841,24,2,1,2,21.0,209000
4,3,1590,27,0,1,1,34.0,208000
3,3,1068,8,0,2,0,29.1,119000
4,4,1328,53,1,1,1,31.3,170000
3,2,1070,52,1,2,0,28.8,110000
3,2,1133,47,1,3,0,40.1,105000
4,4,1126,50,1,1,1,16.7,142000
4,4,1560,39,1,1,1,35.7,197000
5,4,2184,21,0,2,2,49.6,358000
2,2,913,51,2,1,1,20.1,122000
4,4,1500,57,1,1,3,39.8,270000
2,1,809,41,2,1,2,13.1,146000
3,2,1088,11,0,3,0,14.8,148000
3,3,1229,31,1,3,1,46.8,135000
3,2,1508,27,1,1,1,2.3,226000
3,3,1393,42,2,2,2,11.7,266000
6,5,2504,46,0,1,1,24.7,332000
2,1,701,48,1,2,1,20.7,69000
4,3,1749,27,2,1,1,31.8,247000
3,2,862,8,1,1,1,10.4,214000
2,1,749,33,1,2,3,4.5,226000
2,1,916,12,2,1,1,19.1,200000
5,4,2148,35,2,1,0,26.7,270000
5,5,2133,34,1,2,0,28.5,292000
5,4,2058,16,1,2,2,30.5,394000
6,5,2360,36,2,2,1,27.9,363000
2,1,907,2,2,3,2,13.0,261000
3,3,1009,12,1,2,2,38.5,211000
4,3,1431,27,2,1,2,5.3,336000
3,2,1212,56,1,1,1,10.7,160000
3,2,1234,17,1,1,0,37.2,106000
3,2,834,20,0,1,0,14.7,101000
3,3,1291,21,1,2,1,25.2,225000
3,3,1354,30,1,1,1,17.0,255000
2,2,784,42,1,2,1,25.8,106000
3,3,1674,20,1,1,1,18.0,270000
3,2,1063,8,1,1,2,49.7,198000
3,2,1127,18,1,2,0,18.5,135000
2,1,720,57,2,1,0,31.7,50000
4,3,1584,18,2,1,2,44.5,276000
1,1,500,18,1,3,0,32.3,55000
3,3,918,2,2,2,2,28.7,284000
